id,first_seen,file_type
www1.acquiredcovidpassport.com/?tm=1&subid4=1634546191.0337470000&kw=immunity+passport&kw1=order%20covid%20antibody%20test&kw2=electronic%20health%20records&kw3=talk%20to%20the%20doctor%20online&kw4=travel%20document%20management%20software&kw5=electronic%20waiver%20forms&searchbox=0&domainname=0&backfill=0,2021-10-18T11:55:33+00:00,URL
www1.acquirecovidimmunitypassport.com/?tm=1&subid4=1634546186.0337100000&kw=immunity+passport&kw1=order%20covid%20antibody%20test&kw2=electronic%20health%20records&kw3=talk%20to%20the%20doctor%20online&kw4=travel%20document%20management%20software&kw5=electronic%20waiver%20forms&searchbox=0&domainname=0&backfill=0,2021-10-18T11:55:09+00:00,URL
www1.acquiredcovidimmunitypassporst.com/?tm=1&subid4=1634546189.0468580000&kw=immunity+passport&kw1=order%20covid%20antibody%20test&kw2=electronic%20health%20records&kw3=talk%20to%20the%20doctor%20online&kw4=travel%20document%20management%20software&kw5=electronic%20waiver%20forms&searchbox=0&domainname=0&backfill=0,2021-10-18T11:53:25+00:00,URL
acquiredimmunitycovidpassport.com,2021-10-18T11:51:30+00:00,URL
www1.acquiredcovidimmunitypasspoer.com/?tm=1&subid4=1634546188.0153770000&kw=immunity+passport&kw1=order%20covid%20antibody%20test&kw2=electronic%20health%20records&kw3=talk%20to%20the%20doctor%20online&kw4=travel%20document%20management%20software&kw5=electronic%20waiver%20forms&searchbox=0&domainname=0&backfill=0,2021-10-18T11:36:56+00:00,URL
www1.acquiredcovidummunitypassport.com/?tm=1&subid4=1634546192.0210910000&kw=immunity+passport&kw1=order%20covid%20antibody%20test&kw2=electronic%20health%20records&kw3=talk%20to%20the%20doctor%20online&kw4=travel%20document%20management%20software&kw5=electronic%20waiver%20forms&searchbox=0&domainname=0&backfill=0,2021-10-18T11:35:45+00:00,URL
www1.acquardcovidamunitypassport.com/?tm=1&subid4=1634498167.0151200000,2021-10-18T09:23:50+00:00,URL
www1.aquiredcovidimmunitypassport.com/?tm=1&subid4=1634498250.0234890000&kw=immunity+passport&kw1=order%20covid%20antibody%20test&kw2=electronic%20health%20records&kw3=talk%20to%20the%20doctor%20online&kw4=travel%20document%20management%20software&kw5=electronic%20waiver%20forms&searchbox=0&domainname=0&backfill=0,2021-10-18T09:19:28+00:00,URL
ww25.acquiredcovidimunitypassport.gold/?subid1=20211018-0617-248d-80c1-11728baa0af8,2021-10-18T09:02:21+00:00,URL
www1.aquiredthecovidammunitypassport.com/?tm=1&subid4=1634498252.0235160000&kw=immunity+passport&kw1=order%20covid%20antibody%20test&kw2=electronic%20health%20records&kw3=talk%20to%20the%20doctor%20online&kw4=travel%20document%20management%20software&kw5=electronic%20waiver%20forms&searchbox=0&domainname=0&backfill=0,2021-10-18T08:47:04+00:00,URL
covidpassport-application.com/step1.php?oekffuab&inid=mdaakeppmswtjgcjeojipozyltxqnsphmpiivqgwdjlguocqxogsqa,2021-10-18T08:34:27+00:00,URL
www1.accuiqiredcovidimmunitypassport.com/?tm=1&subid4=1634498241.0383470000&kw=immunity+passport&kw1=order%20covid%20antibody%20test&kw2=electronic%20health%20records&kw3=talk%20to%20the%20doctor%20online&kw4=travel%20document%20management%20software&kw5=electronic%20waiver%20forms&searchbox=0&domainname=0&backfill=0,2021-10-18T08:33:06+00:00,URL
www1.requirecovidimmunitypassport.com/?tm=1&subid4=1634498256.0385230000&kw=immunity+passport&kw1=order%20covid%20antibody%20test&kw2=electronic%20health%20records&kw3=talk%20to%20the%20doctor%20online&kw4=travel%20document%20management%20software&kw5=electronic%20waiver%20forms&searchbox=0&domainname=0&backfill=0,2021-10-18T08:30:33+00:00,URL
www1.acquiredcovidcommunitypassport.com/?tm=1&subid4=1634498243.0233940000&kw=immunity+passport&kw1=order%20covid%20antibody%20test&kw2=electronic%20health%20records&kw3=talk%20to%20the%20doctor%20online&kw4=travel%20document%20management%20software&kw5=electronic%20waiver%20forms&searchbox=0&domainname=0&backfill=0,2021-10-18T08:30:00+00:00,URL
www1.aquirecovidimmuntypassport.com/?tm=1&subid4=1634498247.0384310000&kw=immunity+passport&kw1=order%20covid%20antibody%20test&kw2=electronic%20health%20records&kw3=talk%20to%20the%20doctor%20online&kw4=travel%20document%20management%20software&kw5=electronic%20waiver%20forms&searchbox=0&domainname=0&backfill=0,2021-10-18T08:29:53+00:00,URL
www1.acquiredcovidimuinitypassport.com/?tm=1&subid4=1634498168.0486080000&kw=immunity+passport&kw1=order%20covid%20antibody%20test&kw2=electronic%20health%20records&kw3=talk%20to%20the%20doctor%20online&kw4=travel%20document%20management%20software&kw5=electronic%20waiver%20forms&searchbox=0&domainname=0&backfill=0,2021-10-18T08:20:56+00:00,URL
ww25.acquiredcovidimunitypassport.com/?subid1=20211018-0616-20a0-b190-efe868e3c708,2021-10-18T08:20:43+00:00,URL
www1.aquiredcovidimunitypassport.com/?tm=1&subid4=1634498165.0151030000&kw=immunity+passport&kw1=order%20covid%20antibody%20test&kw2=electronic%20health%20records&kw3=talk%20to%20the%20doctor%20online&kw4=travel%20document%20management%20software&kw5=electronic%20waiver%20forms&searchbox=0&domainname=0&backfill=0,2021-10-18T08:20:04+00:00,URL
www1.aquiredcovidimmubitypassport.com/?tm=1&subid4=1634498249.0495710000&kw=immunity+passport&kw1=order%20covid%20antibody%20test&kw2=electronic%20health%20records&kw3=talk%20to%20the%20doctor%20online&kw4=travel%20document%20management%20software&kw5=electronic%20waiver%20forms&searchbox=0&domainname=0&backfill=0,2021-10-18T08:18:53+00:00,URL
