id,first_seen,file_type,package_name,appname
075000f06ac773c35e63c588b778ce57b6d2a4850278a3bb72a4f285def35865,2021-02-05T09:11:13+00:00,APK,package.name.suffix,corona live 1.1
0ab14674c5d81cfc98a01572a60ff3dede909553df8f6fb56586575fcc5e5a10,2021-02-05T09:11:07+00:00,APK,package.name.suffix,corona live 1.1
5dcb886777c7cf766fe13d17cb5c318d2be5750ed9fd46b6054feab19cfd671b,2021-02-05T09:07:15+00:00,APK,package.name.suffix,corona live 1.1
af8f4dbb195b984a85c1334820d16b989199888ee0ebeb96ac9ac17335815d84,2021-02-05T09:05:50+00:00,APK,package.name.suffix,corona live 1.1
7feb1a545b44cc2423ed7738d37a331aaee9828c2d7cf2db28f1e4d3d96022f2,2021-02-05T09:04:02+00:00,APK,package.name.suffix,corona live 1.1
ec8194c244c3a3c8d480bcec944099e37b90697c2e706587c745c4c1d6a37deb,2021-02-05T09:03:22+00:00,APK,package.name.suffix,corona live 1.1
79ba939531ac548515cb5b3107bbf518dcc99fb0f1000470d299a136571296fb,2021-02-05T09:01:18+00:00,APK,package.name.suffix,corona live 1.1
ef6be8563fa3f5ff78306b965e7d08e94911877ec4b298eecd6662f300d8227d,2021-02-05T08:59:37+00:00,APK,package.name.suffix,corona live 1.1
91c33eac8e18215df748d22b51d2c52de599dc6ccda8e64d05d22444c15fa545,2021-02-05T08:58:23+00:00,APK,package.name.suffix,corona live 1.1
cffdd699defdd6ce036dfeeb93c3e2d2c0b8236823736a1c0c90588b44962591,2021-02-05T08:54:43+00:00,APK,package.name.suffix,corona live 1.1
79a13c51686e002d6863d988cb5f3dd5dfcf3f97b4ed2327ae37f481b8c1f88b,2021-02-05T08:53:22+00:00,APK,package.name.suffix,corona live 1.1
7659bf8d8ce245e257fa2625c884c5b6ef0deaba42d70cae255da3045259baed,2021-02-05T08:52:50+00:00,APK,package.name.suffix,corona live 1.1
8e35a353ed3824bc8c7b0fea43163bab5a0d5473902030adb66f70df2b1be094,2021-02-05T08:50:05+00:00,APK,package.name.suffix,corona live 1.1
c21590af40472868f97f52cd346de1728ba012984af347ef81f1a79da7613b8c,2021-02-05T08:43:24+00:00,APK,package.name.suffix,corona live 1.1
1392be96c5027dae09922dd7ac999db4a0cad2f255e455757d1503161017f893,2021-02-05T08:41:08+00:00,APK,package.name.suffix,corona live 1.1
940c1190d7b9c48869498ca1822f517e167a1d252c138d932a277c5eef413912,2021-02-05T08:38:30+00:00,APK,pefe90a8e.pb068931c.p4ec1b477,corona live 1.1
25d9664bd25350320179139d8a8e41d7c6cae1377bbd0010d5b3dc74e4ca57e7,2021-02-05T08:35:17+00:00,APK,package.name.suffix,corona live 1.1
e44a79d10376be0dd1673dad84c295922ab909a180b1b7875c6303ea94e3e483,2021-02-05T08:32:54+00:00,APK,package.name.suffix,corona live 1.1
514f4a19a73f219bd7b813786ba119c7f8e3bf1159a3b92fe969feb9268cf67b,2021-02-05T08:24:31+00:00,APK,package.name.suffix,corona live 1.1
